p1,p2,label,f_label
P61201,Q13098,1,PPI
Q53FD0,Q13098,0,IDPPI
A5PLN7,Q13112,0,IDPPI
O15143,Q13112,0,PPI
P43119,Q13112,0,PPI
O43169,Q13113,1,IDPPI
O60725,Q13113,1,IDPPI
P02652,Q13113,1,IDPPI
Q5BJF2,Q13113,1,IDPPI
Q9UHJ9,Q13113,1,IDPPI
O95721,Q13114,1,IDPPI
P14324,Q13114,0,PPI
P63279,Q13114,1,PPI
P23975,Q13117,0,PPI
P59534,Q13117,0,PPI
P50281,Q13126,0,PPI
Q9H1M3,Q13126,0,IDPPI
O43741,Q13131,1,PPI
P0C0P6,Q13133,0,IDPPI
O00214,Q13137,1,PPI
O75604,Q13137,1,PPI
O75838,Q13137,0,PPI
P26196,Q13137,1,PPI
P26599,Q13137,1,PPI
P51116,Q13137,1,PPI
Q5JVL4,Q13137,1,PPI
Q9BSM1,Q13137,1,PPI
Q9NU19,Q13137,1,PPI
Q9UJV3,Q13137,1,PPI
Q96B54,Q13144,0,IDPPI
P0DJG4,Q13148,0,IDPPI
Q86UU9,Q13148,0,IDPPI
Q9BWN1,Q13148,0,IDPPI
P50213,Q13151,0,PPI
Q0P641,Q13151,0,IDPPI
Q9HC44,Q13151,0,IDPPI
P07101,Q13155,0,PPI
P09341,Q13155,0,PPI
P43355,Q13155,0,PPI
P83859,Q13155,0,IDPPI
Q3SX64,Q13155,0,IDPPI
A6NMK7,Q13156,0,PPI
A8MTJ3,Q13156,0,PPI
Q16821,Q13156,0,IDPPI
O00560,Q13158,1,IDPPI
P0CG48,Q13162,0,PPI
P43115,Q13162,0,PPI
Q8WWA1,Q13162,0,IDPPI
A6NMD0,Q13163,0,IDPPI
P09661,Q13163,0,PPI
Q99946,Q13163,0,IDPPI
Q9H161,Q13163,0,IDPPI
P50749,Q13188,1,PPI
Q13084,Q13188,0,PPI
P62191,Q13200,1,IDPPI
O14880,Q13203,0,PPI
P33527,Q13203,0,PPI
P00374,Q13206,0,PPI
P56589,Q13206,0,PPI
Q9Y3Q8,Q13206,0,IDPPI
P56555,Q13214,0,IDPPI
P62191,Q13214,0,PPI
Q96JM3,Q13214,0,IDPPI
O75390,Q13216,0,PPI
P55317,Q13216,0,IDPPI
P58505,Q13216,0,IDPPI
Q96HH4,Q13216,0,IDPPI
Q12894,Q13217,0,PPI
O00159,Q13219,0,PPI
P17481,Q13219,0,IDPPI
Q14119,Q13219,0,IDPPI
Q5T035,Q13219,0,IDPPI
O43561,Q13224,0,IDPPI
Q5JT82,Q13224,0,IDPPI
Q9H606,Q13224,0,IDPPI
O43482,Q13227,1,IDPPI
Q5TA45,Q13227,1,IDPPI
Q9UBB9,Q13227,1,IDPPI
C9JQI7,Q13228,0,PPI
Q9BZI1,Q13228,0,IDPPI
O60941,Q13237,0,PPI
Q6UW10,Q13239,0,IDPPI
O15374,Q13241,0,PPI
P00325,Q13241,0,PPI
P35504,Q13241,0,PPI
P50570,Q13241,0,PPI
P60985,Q13241,0,IDPPI
Q8NBI3,Q13241,0,IDPPI
Q96M34,Q13241,0,IDPPI
P06681,Q13242,0,PPI
P41226,Q13242,0,PPI
Q8WW12,Q13242,0,IDPPI
P11049,Q13253,0,PPI
P62280,Q13253,0,PPI
P20592,Q13257,0,PPI
Q9NUR3,Q13258,0,IDPPI
P50416,Q13268,0,PPI
P60983,Q13268,0,PPI
Q96L11,Q13268,0,IDPPI
O00155,Q13277,0,PPI
Q00169,Q13277,0,PPI
Q6PEV8,Q13277,0,IDPPI
O76041,Q13286,0,IDPPI
Q01538,Q13286,0,IDPPI
Q6L8H4,Q13286,0,IDPPI
Q969G9,Q13286,0,IDPPI
Q9P127,Q13291,0,IDPPI
Q9P270,Q13296,0,IDPPI
O75311,Q13304,0,PPI
Q99750,Q13308,1,IDPPI
P26045,Q13309,0,PPI
Q5VUM1,Q13322,0,IDPPI
Q9NRD5,Q13322,1,PPI
P59942,Q13324,0,IDPPI
Q10586,Q13326,0,IDPPI
Q9BYP7,Q13326,0,IDPPI
P21673,Q13330,1,PPI
Q99961,Q13330,1,PPI
O94906,Q13347,0,PPI
P13521,Q13367,0,IDPPI
Q3LI62,Q13367,0,IDPPI
A8MPS7,Q13368,0,PPI
O14910,Q13368,1,PPI
P11182,Q13368,0,PPI
O43516,Q13371,0,IDPPI
O75717,Q13371,0,PPI
P13686,Q13371,0,PPI
Q03169,Q13371,0,PPI
P07357,Q13393,0,PPI
Q96LR2,Q13393,0,IDPPI
B2CW77,Q13394,0,IDPPI
P52961,Q13395,0,PPI
P69892,Q13395,0,PPI
P80723,Q13395,0,IDPPI
Q9BR10,Q13395,0,IDPPI
A8K8P3,Q13404,0,PPI
P55010,Q13405,0,PPI
O60575,Q13409,0,PPI
P55808,Q13409,0,IDPPI
Q8N895,Q13409,0,IDPPI
Q96B49,Q13409,0,IDPPI
P0CG20,Q13410,0,IDPPI
P22914,Q13410,0,PPI
P51460,Q13410,0,IDPPI
Q7Z4U5,Q13410,0,IDPPI
Q9NWH9,Q13410,0,IDPPI
A6NKD2,Q13415,0,PPI
Q8IVH2,Q13415,0,IDPPI
O95622,Q13416,0,PPI
P0C0L4,Q13418,0,PPI
P35326,Q13418,0,IDPPI
P56177,Q13421,0,IDPPI
Q14D33,Q13421,0,IDPPI
Q07108,Q13423,0,PPI
Q13200,Q13423,0,IDPPI
O15260,Q13425,0,PPI
P07225,Q13425,0,PPI
P11182,Q13425,0,PPI
P23396,Q13425,0,PPI
P56177,Q13425,0,IDPPI
Q5VZP5,Q13426,0,IDPPI
Q9UHF7,Q13426,0,IDPPI
P45880,Q13432,0,PPI
Q6PGQ1,Q13432,0,IDPPI
Q969W9,Q13432,0,IDPPI
P40818,Q13445,0,PPI
Q02880,Q13445,0,PPI
P32780,Q13449,0,PPI
O95843,Q13454,0,PPI
P62244,Q13454,0,PPI
Q96LC9,Q13454,0,IDPPI
O60844,Q13467,0,PPI
P13945,Q13467,0,PPI
Q76FK4,Q13467,0,IDPPI
P41743,Q13470,0,PPI
P51809,Q13470,0,PPI
I3L0S3,Q13472,0,IDPPI
O75556,Q13472,0,PPI
P59051,Q13472,0,IDPPI
Q8N680,Q13472,0,IDPPI
Q9NY74,Q13472,0,IDPPI
A6NGA9,Q13474,0,PPI
P05204,Q13474,0,IDPPI
Q6P5S7,Q13474,0,IDPPI
Q6XPR3,Q13474,0,IDPPI
Q96MC9,Q13474,0,IDPPI
O14986,Q13478,0,PPI
P10599,Q13478,0,PPI
Q9NRE2,Q13478,0,IDPPI
O95561,Q13485,0,IDPPI
Q96MG2,Q13485,0,IDPPI
Q99626,Q13485,0,IDPPI
Q9UK76,Q13485,0,IDPPI
B9EJG8,Q13488,0,PPI
O75530,Q13488,0,PPI
A6NEM1,Q13490,0,IDPPI
P05014,Q13490,0,PPI
Q13323,Q13490,0,IDPPI
Q5T3I0,Q13490,0,IDPPI
Q9NZH5,Q13490,0,IDPPI
O75791,Q13491,0,PPI
Q5SW79,Q13491,0,IDPPI
Q8NC54,Q13491,0,IDPPI
Q9BTK6,Q13491,0,IDPPI
Q9Y215,Q13491,0,IDPPI
P31151,Q13503,0,PPI
Q9NQG6,Q13503,1,PPI
O95479,Q13505,0,PPI
P55789,Q13508,0,PPI
P60900,Q13508,0,PPI
Q16637,Q13508,0,IDPPI
Q5VTB9,Q13508,0,IDPPI
F5H4A9,Q13509,0,IDPPI
O00193,Q13510,0,IDPPI
P20645,Q13510,0,PPI
Q96GV9,Q13510,0,IDPPI
Q9UMZ2,Q13510,0,IDPPI
O95295,Q13515,1,PPI
O95758,Q13515,0,PPI
P47902,Q13515,0,IDPPI
Q6NUJ2,Q13515,0,IDPPI
Q86X02,Q13515,1,IDPPI
Q9BQ95,Q13515,1,PPI
P42574,Q13520,0,PPI
P62760,Q13520,0,PPI
Q9NTI7,Q13520,0,IDPPI
P24298,Q13526,0,PPI
P55283,Q13526,0,PPI
Q02086,Q13526,0,IDPPI
Q96T75,Q13526,0,IDPPI
Q9BTY2,Q13526,1,PPI
O95248,Q13546,0,PPI
Q5TF21,Q13546,0,IDPPI
O95834,Q13547,0,PPI
P63313,Q13547,0,IDPPI
P01185,Q13554,0,PPI
P23508,Q13554,0,IDPPI
P49716,Q13563,0,IDPPI
P50402,Q13563,0,IDPPI
Q7Z3D4,Q13563,0,IDPPI
P61927,Q13564,0,IDPPI
P20963,Q13568,0,IDPPI
Q06278,Q13568,0,PPI
P17861,Q13571,0,IDPPI
P30519,Q13571,1,PPI
Q69YI7,Q13571,0,IDPPI
P35609,Q13572,0,PPI
Q02747,Q13572,0,PPI
Q0D2K0,Q13572,0,PPI
Q6PEV8,Q13572,0,IDPPI
Q6ZSJ9,Q13572,0,IDPPI
Q96MR7,Q13572,0,IDPPI
Q9UMQ3,Q13572,0,IDPPI
O14617,Q13573,0,PPI
O95848,Q13573,0,PPI
Q03060,Q13573,0,IDPPI
Q86SQ0,Q13573,0,IDPPI
Q9H1M3,Q13573,0,IDPPI
Q02930,Q13574,0,IDPPI
Q15788,Q13574,0,IDPPI
Q8WW18,Q13574,0,IDPPI
O43148,Q13585,0,PPI
P07237,Q13585,0,PPI
P43699,Q13585,0,IDPPI
P59942,Q13585,0,IDPPI
Q8N4B5,Q13585,0,IDPPI
Q8TB68,Q13585,0,IDPPI
P02760,Q13588,0,PPI
P09471,Q13588,0,PPI
Q05952,Q13588,0,IDPPI
Q9BX66,Q13591,0,IDPPI
A6NJW4,Q13596,0,PPI
Q96MT4,Q13596,0,IDPPI
O43663,Q13601,0,PPI
P47890,Q13606,0,PPI
Q96KM6,Q13607,0,IDPPI
H0YL09,Q13609,0,IDPPI
P21439,Q13609,0,PPI
P33151,Q13609,0,PPI
P41208,Q13609,0,PPI
P50416,Q13613,0,PPI
Q9Y5P3,Q13613,0,IDPPI
Q9UBP8,Q13615,0,IDPPI
A6NI56,Q13616,0,PPI
O60248,Q13618,0,IDPPI
O94966,Q13618,0,PPI
Q86X02,Q13619,0,IDPPI
A6NKL6,Q13621,0,IDPPI
Q9UK28,Q13621,0,IDPPI
Q9ULI3,Q13621,0,IDPPI
D6RBQ6,Q13630,0,PPI
O60942,Q13635,0,PPI
P14210,Q13635,0,PPI
Q86SQ0,Q13635,0,IDPPI
B8ZZ34,Q13636,0,IDPPI
O75604,Q13636,0,PPI
P0CF97,Q13636,0,PPI
O75152,Q13637,0,IDPPI
P21673,Q13637,0,PPI
Q9P0J7,Q13637,0,IDPPI
Q8N4C9,Q13639,0,IDPPI
Q9Y2H0,Q13639,0,IDPPI
O95868,Q13642,0,IDPPI
O97980,Q13671,0,IDPPI
P18074,Q13671,0,PPI
Q15036,Q13671,1,PPI
Q15642,Q13671,1,PPI
Q9BQ49,Q13671,0,IDPPI
P13693,Q13683,0,PPI
P31274,Q13683,0,IDPPI
P28066,Q13685,0,PPI
Q6IPM2,Q13685,0,IDPPI
O15069,Q13686,0,IDPPI
O75157,Q13686,0,IDPPI
O95772,Q13686,0,IDPPI
Q4VC05,Q13686,0,IDPPI
Q6L8H4,Q13686,0,IDPPI
Q9NZH7,Q13686,0,IDPPI
P00505,Q13705,0,PPI
P01189,Q13705,0,IDPPI
P09001,Q13705,0,PPI
P09001,Q13724,0,PPI
P17481,Q13724,0,IDPPI
P54274,Q13724,0,PPI
Q13113,Q13724,0,IDPPI
Q13227,Q13724,0,IDPPI
Q13404,Q13724,0,PPI
A6NK06,Q13769,0,PPI
C9JLJ4,Q13769,0,PPI
Q9ULX6,Q13769,0,IDPPI
Q03393,Q13794,0,PPI
O60783,Q13795,0,PPI
P38919,Q13795,0,PPI
A6NH52,Q13797,0,PPI
P01236,Q13822,0,PPI
Q02161,Q13822,0,PPI
P55735,Q13823,0,PPI
O76003,Q13825,0,PPI
Q8IWL8,Q13825,0,IDPPI
O00746,Q13835,0,PPI
O95214,Q13835,0,PPI
P06307,Q13835,0,IDPPI
O75874,Q13838,0,PPI
P08118,Q13838,0,PPI
P81605,Q13838,0,IDPPI
Q9BT81,Q13838,0,IDPPI
A6NL88,Q13867,0,IDPPI
O75152,Q13867,0,IDPPI
Q14135,Q13867,0,IDPPI
O00488,Q13868,0,IDPPI
P04424,Q13868,0,PPI
Q16143,Q13868,0,IDPPI
Q92617,Q13868,0,IDPPI
O15198,Q13885,0,PPI
P40305,Q13888,0,IDPPI
P60508,Q13888,0,IDPPI
Q86TY3,Q13888,0,IDPPI
P10632,Q13889,0,PPI
Q15170,Q13889,0,IDPPI
A6NGE4,Q13895,0,PPI
O15240,Q13895,0,IDPPI
P06576,Q13895,1,PPI
P20807,Q13895,1,PPI
Q9NWS0,Q13895,1,PPI
P13473,Q13901,0,PPI
P14138,Q13901,0,IDPPI
P54219,Q13901,0,PPI
P58546,Q13901,0,PPI
P98082,Q13901,0,IDPPI
P20916,Q13938,0,PPI
Q06520,Q13938,0,PPI
Q86U37,Q13938,0,IDPPI
Q8N1N2,Q13938,0,IDPPI
O95163,Q13939,0,PPI
P49356,Q13939,0,PPI
Q8TC90,Q13939,0,IDPPI
Q8WUU4,Q13939,0,IDPPI
A0MZ66,Q13951,0,IDPPI
Q96MF4,Q13951,0,IDPPI
Q5JRC9,Q13972,0,IDPPI
Q6P4E1,Q13972,0,IDPPI
P35212,Q13976,0,PPI
O15529,Q14012,0,PPI
P13521,Q14012,0,IDPPI
P55344,Q14012,0,PPI
Q13011,Q14012,0,PPI
O60496,Q14019,0,PPI
P13984,Q14019,0,PPI
Q8NBB4,Q14019,0,IDPPI
O00220,Q14032,0,PPI
O94993,Q14032,0,IDPPI
P07358,Q14061,0,PPI
P0C6A0,Q14061,0,IDPPI
A6NHC0,Q14088,0,PPI
Q96QH2,Q14088,0,IDPPI
P68032,Q14094,0,PPI
Q06203,Q14094,0,PPI
P28676,Q14108,0,PPI
Q96AQ9,Q14108,0,IDPPI
Q5JT82,Q14112,0,IDPPI
P61764,Q14116,0,PPI
Q86U37,Q14116,0,IDPPI
Q8TAP6,Q14119,1,IDPPI
Q99471,Q14119,1,IDPPI
Q9ULX6,Q14129,1,IDPPI
A6NDZ8,Q14137,0,IDPPI
P17096,Q14137,0,IDPPI
Q8TF01,Q14137,0,IDPPI
Q96RJ3,Q14137,0,IDPPI
Q8TAG6,Q14139,0,IDPPI
Q96ST2,Q14139,0,IDPPI
Q9NRZ9,Q14140,1,IDPPI
P46695,Q14141,0,IDPPI
O43173,Q14142,0,PPI
P25105,Q14142,0,PPI
Q01453,Q14142,0,PPI
O14602,Q14145,0,PPI
O15539,Q14145,0,PPI
P10071,Q14145,0,IDPPI
P25098,Q14145,0,PPI
P68036,Q14145,0,PPI
Q02161,Q14145,0,PPI
P20366,Q14146,0,IDPPI
Q569H4,Q14146,0,IDPPI
Q7Z417,Q14146,0,IDPPI
A6NLJ0,Q14147,0,IDPPI
P15173,Q14147,0,IDPPI
Q8N8D9,Q14147,0,IDPPI
Q96MN9,Q14147,0,IDPPI
Q9NYJ8,Q14147,0,IDPPI
O43291,Q14152,0,PPI
Q96DT7,Q14152,0,IDPPI
P63167,Q14153,1,IDPPI
P28566,Q14156,0,PPI
Q14247,Q14156,0,IDPPI
P23025,Q14162,0,PPI
P30990,Q14165,0,IDPPI
P53701,Q14165,0,PPI
P49448,Q14166,0,PPI
Q8N387,Q14166,0,IDPPI
O95789,Q14168,0,PPI
P26572,Q14181,0,PPI
P33032,Q14181,0,PPI
Q8N1N2,Q14181,0,IDPPI
P24298,Q14183,0,PPI
P58340,Q14183,0,IDPPI
P60468,Q14183,0,IDPPI
Q5T953,Q14183,0,IDPPI
Q7Z5B4,Q14183,0,IDPPI
Q8IVT2,Q14185,0,IDPPI
P14651,Q14191,0,IDPPI
P53814,Q14191,0,IDPPI
P32189,Q14192,0,PPI
P52823,Q14192,0,PPI
Q13029,Q14192,0,IDPPI
Q3ZCQ2,Q14194,0,IDPPI
Q3MIV0,Q14195,0,IDPPI
Q6L8G4,Q14195,0,IDPPI
Q6URK8,Q14195,0,IDPPI
P26678,Q14197,0,IDPPI
Q8IWL8,Q14197,0,IDPPI
O00762,Q14201,0,PPI
P01857,Q14201,0,PPI
A6NKP2,Q14210,0,PPI
P28336,Q14210,0,PPI
P49901,Q14210,0,IDPPI
O75845,Q14213,0,PPI
Q14093,Q14213,0,IDPPI
O95478,Q14232,0,PPI
P0C7W0,Q14232,0,IDPPI
P42771,Q14232,0,PPI
P61201,Q14232,0,PPI
Q96QR1,Q14232,0,IDPPI
P07099,Q14240,0,PPI
P07492,Q14240,0,IDPPI
Q6ZSK4,Q14240,0,IDPPI
Q8N3C7,Q14244,1,IDPPI
O75251,Q14249,0,PPI
O75251,Q14254,0,PPI
O43150,Q14257,0,PPI
P21439,Q14257,0,PPI
Q10588,Q14257,0,PPI
P05019,Q14258,0,IDPPI
Q6ZRT6,Q14258,0,IDPPI
Q99440,Q14258,0,IDPPI
A6NGA9,Q14296,0,PPI
P19526,Q14296,0,PPI
Q8IZD2,Q14296,0,IDPPI
O15527,Q14318,0,PPI
Q6NTF9,Q14318,1,PPI
P62906,Q14324,0,PPI
Q53FD0,Q14324,0,IDPPI
Q5TCM9,Q14324,0,IDPPI
Q8WXQ3,Q14324,0,IDPPI
P26439,Q14330,0,PPI
Q86X95,Q14330,0,IDPPI
Q8IUB9,Q14331,0,IDPPI
Q9H7B7,Q14331,0,IDPPI
O60895,Q14332,0,PPI
Q8NCQ2,Q14332,0,IDPPI
Q96JM3,Q14332,0,IDPPI
Q5JX71,Q14353,0,IDPPI
P30536,Q14376,0,IDPPI
Q2M3G4,Q14376,0,IDPPI
Q3ZCQ2,Q14376,0,IDPPI
Q96GV9,Q14376,0,IDPPI
P09466,Q14390,0,PPI
Q5HYR2,Q14390,0,IDPPI
Q8N9X5,Q14390,0,IDPPI
P51857,Q14393,0,PPI
Q8TF74,Q14393,0,IDPPI
P01374,Q14397,0,PPI
P13073,Q14397,0,PPI
P27658,Q14397,0,IDPPI
Q53FE4,Q14406,0,IDPPI
A5PLN9,Q14410,0,PPI
Q7Z2R9,Q14410,0,IDPPI
O15160,Q14416,0,PPI
O15266,Q14416,0,IDPPI
O95551,Q14416,0,PPI
P60484,Q14416,0,PPI
Q06710,Q14416,0,IDPPI
Q5SR56,Q14416,1,PPI
Q9NWD8,Q14416,1,PPI
O14607,Q14435,0,PPI
P78411,Q14439,0,IDPPI
Q9Y2T7,Q14439,0,IDPPI
O75575,Q14442,0,PPI
P62837,Q14442,0,PPI
Q702N8,Q14442,0,IDPPI
B2CW77,Q14457,0,IDPPI
O15049,Q14457,0,IDPPI
P0C881,Q14457,0,PPI
P26010,Q14457,0,PPI
O60568,Q14498,0,PPI
P60410,Q14498,0,IDPPI
P68400,Q14498,1,PPI
Q05519,Q14498,1,IDPPI
Q495D7,Q14498,0,IDPPI
A1A519,Q14500,0,IDPPI
P30046,Q14500,0,PPI
P58317,Q14500,0,PPI
Q92750,Q14500,0,IDPPI
Q9NVW2,Q14500,0,IDPPI
P49005,Q14508,0,PPI
P01350,Q14512,0,IDPPI
Q86SX3,Q14512,0,IDPPI
Q96PE5,Q14512,0,IDPPI
P24310,Q14525,0,PPI
Q9Y4H2,Q14525,0,IDPPI
Q19T08,Q14527,0,IDPPI
Q86XR5,Q14527,0,IDPPI
O60732,Q14534,0,IDPPI
O96014,Q14534,0,PPI
P0CG29,Q14534,0,PPI
Q6IC83,Q14534,0,IDPPI
Q96LR2,Q14542,0,IDPPI
Q96EG3,Q14554,0,IDPPI
P13501,Q14558,0,PPI
Q9P1A6,Q14558,0,IDPPI
P78413,Q14562,0,IDPPI
Q5SWA1,Q14562,0,IDPPI
Q96BV0,Q14562,0,IDPPI
Q13287,Q14565,0,PPI
O15226,Q14566,0,PPI
O75339,Q14566,0,PPI
Q03014,Q14566,0,IDPPI
Q13547,Q14566,0,PPI
Q8IWU2,Q14566,0,IDPPI
Q96B49,Q14566,0,IDPPI
Q13144,Q14574,0,PPI
O14498,Q14576,0,PPI
P50454,Q14576,0,PPI
P17023,Q14592,0,PPI
O00625,Q14623,0,PPI
O43633,Q14624,0,PPI
P04179,Q14624,0,PPI
P10092,Q14624,0,IDPPI
P12724,Q14624,0,PPI
Q9NP98,Q14624,0,IDPPI
P0DJG4,Q14626,0,IDPPI
P28336,Q14626,0,PPI
P98198,Q14626,0,PPI
Q5SZD1,Q14626,0,IDPPI
Q9NUQ6,Q14626,0,IDPPI
P53990,Q14627,0,PPI
Q6UE05,Q14627,0,IDPPI
P24593,Q14642,0,PPI
P55899,Q14642,0,PPI
A5YM72,Q14651,0,PPI
O43175,Q14651,0,PPI
P00749,Q14651,0,PPI
A1L429,Q14653,0,IDPPI
Q9NUH8,Q14656,1,IDPPI
Q9NYW4,Q14656,1,PPI
A2RU49,Q14657,1,PPI
O14929,Q14657,0,PPI
O15554,Q14657,0,PPI
O43663,Q14657,0,PPI
Q6L8H2,Q14657,0,IDPPI
Q9UJV3,Q14657,1,PPI
P52739,Q14669,0,IDPPI
P57789,Q14669,0,PPI
P62913,Q14669,0,PPI
A6NLJ0,Q14683,0,IDPPI
Q6ZUT6,Q14683,0,IDPPI
Q15645,Q14689,1,PPI
Q8NA57,Q14689,0,IDPPI
O75920,Q14690,0,IDPPI
P01583,Q14690,0,PPI
P11940,Q14692,0,PPI
Q00613,Q14692,0,IDPPI
Q9BSJ6,Q14692,0,IDPPI
Q9UK00,Q14692,0,IDPPI
A6NEM1,Q14697,0,IDPPI
P06748,Q14697,0,PPI
I3L273,Q14699,0,IDPPI
A1L170,Q14703,0,IDPPI
Q7Z2R9,Q14703,0,IDPPI
Q96EE4,Q14703,0,IDPPI
Q86VQ1,Q14714,0,IDPPI
Q8IYS4,Q14728,0,IDPPI
Q96F83,Q14728,0,IDPPI
P25786,Q14738,0,PPI
P30153,Q14738,1,PPI
Q8TF50,Q14738,0,IDPPI
O14657,Q14739,0,PPI
P51798,Q14739,0,PPI
O43474,Q14746,0,IDPPI
P51531,Q14746,0,PPI
Q96JA4,Q14746,0,IDPPI
P15880,Q14749,0,PPI
Q8NFW9,Q14749,0,IDPPI
Q0VAA5,Q14764,0,PPI
O75689,Q14773,0,PPI
Q5SQQ9,Q14790,0,IDPPI
P62277,Q147U7,0,PPI
P10620,Q14802,1,IDPPI
P16157,Q14802,1,IDPPI
P59768,Q14807,0,PPI
P60411,Q14807,0,IDPPI
P60900,Q14807,0,PPI
Q13536,Q14807,0,IDPPI
Q9H987,Q14807,0,IDPPI
Q9NWQ4,Q14807,0,IDPPI
O95859,Q14831,0,PPI
P05408,Q14831,0,IDPPI
Q6UW49,Q14831,0,IDPPI
Q96JM3,Q14831,0,IDPPI
Q9NYX4,Q14831,0,IDPPI
O00124,Q14839,0,PPI
P82921,Q14839,0,PPI
O95411,Q14847,0,IDPPI
Q9UQF0,Q14894,0,IDPPI
O00198,Q14896,0,IDPPI
Q6UXB2,Q14896,0,IDPPI
Q96PV7,Q14896,0,IDPPI
Q5VWT5,Q14914,0,IDPPI
P51688,Q14916,0,PPI
P52789,Q14916,0,PPI
P14927,Q14956,0,PPI
Q8N6I4,Q14956,0,IDPPI
Q96Q04,Q14956,0,IDPPI
Q8NA03,Q14964,0,IDPPI
Q9NUH8,Q14964,0,IDPPI
O60603,Q14973,0,PPI
P02753,Q14973,0,PPI
P37268,Q14973,1,PPI
Q8N319,Q14973,0,IDPPI
Q8N9X5,Q14973,0,IDPPI
O00533,Q14974,0,PPI
O95363,Q14974,0,PPI
P0C6T2,Q14974,0,PPI
Q8N1N2,Q14974,0,IDPPI
Q9Y3P8,Q14974,0,IDPPI
P07585,Q14982,0,PPI
Q8IZA3,Q14982,0,IDPPI
Q8N1F7,Q14982,1,PPI
P02585,Q14999,0,PPI
Q02078,Q14999,0,IDPPI
P07476,Q149N8,0,IDPPI
Q701N4,Q149N8,0,IDPPI
Q9C0D4,Q149N8,0,IDPPI
P55040,Q14C86,0,PPI
Q6ZUU3,Q14C86,0,IDPPI
Q99990,Q14C86,0,IDPPI
Q6NYC8,Q14C87,0,IDPPI
O75473,Q14CB8,0,PPI
Q01101,Q14CB8,0,IDPPI
Q5MJ10,Q14CN2,0,IDPPI
Q9UJT2,Q14CN2,0,IDPPI
O15014,Q14CN4,0,IDPPI
O60500,Q14CN4,0,PPI
P0C7W6,Q14CN4,0,PPI
Q5RI15,Q14CN4,0,IDPPI
Q8N1N2,Q14CN4,0,IDPPI
Q13946,Q14CS0,0,PPI
O00750,Q14CX5,0,PPI
P47224,Q14CX5,0,PPI
Q8N9Y4,Q14CX5,0,IDPPI
Q9UGQ2,Q14CX5,0,IDPPI
O60423,Q14CX7,0,PPI
Q96QH2,Q14CX7,0,IDPPI
A1L443,Q14CZ7,0,IDPPI
P23434,Q14CZ7,0,PPI
P30613,Q14CZ7,0,PPI
P43628,Q14CZ7,0,PPI
Q9Y6F6,Q14CZ7,0,IDPPI
A6NER3,Q14CZ8,0,IDPPI
O95772,Q14CZ8,0,IDPPI
P49721,Q14CZ8,0,PPI
P78312,Q14CZ8,0,IDPPI
P28676,Q14D04,0,PPI
O43586,Q14D33,1,IDPPI
P25788,Q14D33,1,IDPPI
P60900,Q14D33,1,IDPPI
O00330,Q14DG7,0,PPI
Q68CJ9,Q14DG7,0,IDPPI
P12004,Q15004,1,IDPPI
O15260,Q15006,0,PPI
P35637,Q15006,0,IDPPI
P43320,Q15006,0,PPI
Q7Z4H9,Q15006,0,IDPPI
Q8N910,Q15006,0,IDPPI
O95190,Q15008,0,PPI
O95255,Q15008,0,PPI
Q8WU58,Q15008,0,IDPPI
Q96EH5,Q15008,0,IDPPI
O95971,Q15013,0,PPI
P51571,Q15013,0,PPI
Q13287,Q15013,1,PPI
Q9NWH9,Q15013,0,IDPPI
Q12809,Q15018,0,PPI
O15060,Q15020,0,IDPPI
P19823,Q15020,0,PPI
P30414,Q15020,0,IDPPI
Q07021,Q15020,0,PPI
Q86X02,Q15020,0,IDPPI
Q9Y6X8,Q15020,0,IDPPI
Q86X02,Q15021,0,IDPPI
H3BQW9,Q15024,0,IDPPI
Q7Z7L8,Q15024,0,IDPPI
O14777,Q15025,1,IDPPI
O76064,Q15025,1,IDPPI
Q00403,Q15025,1,IDPPI
Q08426,Q15025,1,IDPPI
Q9UJX2,Q15025,1,IDPPI
Q6NZI2,Q15027,0,IDPPI
Q9UBS9,Q15027,0,IDPPI
A6NKF7,Q15029,0,IDPPI
O14627,Q15029,0,IDPPI
O94956,Q15031,0,PPI
P21964,Q15031,0,PPI
P50213,Q15031,0,PPI
P25325,Q15036,0,PPI
O00154,Q15038,1,IDPPI
P0CG48,Q15038,1,IDPPI
Q86UY5,Q15038,1,IDPPI
P57075,Q15038,1,IDPPI
Q01974,Q15038,1,IDPPI
Q16718,Q15038,1,IDPPI
Q6NXG1,Q15038,1,IDPPI
Q86VP1,Q15038,1,IDPPI
Q92995,Q15038,1,IDPPI
Q96GG9,Q15038,1,IDPPI
Q9BZV1,Q15038,1,IDPPI
Q9H8M7,Q15038,1,IDPPI
Q9NZ52,Q15038,1,IDPPI
Q9P2K6,Q15038,1,IDPPI
Q9UNA4,Q15038,1,IDPPI
Q9Y5R4,Q15038,1,IDPPI
P0C0P6,Q15040,0,IDPPI
P28062,Q15040,0,PPI
P57739,Q15040,0,PPI
Q9UHF0,Q15040,0,IDPPI
P61165,Q15041,1,PPI
P78344,Q15041,0,PPI
Q3KNW5,Q15041,1,PPI
Q9H115,Q15041,1,PPI
Q9Y5P4,Q15041,1,PPI
O75936,Q15043,0,PPI
Q6PH81,Q15043,0,IDPPI
Q13478,Q15047,0,PPI
Q5T035,Q15047,0,IDPPI
O75969,Q15048,0,IDPPI
O75534,Q15049,0,PPI
Q96RJ3,Q15049,0,IDPPI
O00418,Q15052,0,PPI
